side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,4,3420,0,0,106,8
DT  ,0,0,3,662,0,0,114,36
DT+F,1,0,3,218,0,0,32,8
F   ,1948,246,0,0,1589,570,0,0
