,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvx,rvxe,spot_avg,M,S1
6MU4_20140710,25.0,87.97020526300001,119.933295833,245.81214285700003,134.99966364046176,0.12894736842105264,240.0,0.005059875367849456,0.0025726632575484246,0.0025695735855240077,76543.15352697096,2484.0,0.9986910994764397
