side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,0,311,0,0,31,3
DT  ,0,0,11,270,0,0,61,31
DT+F,0,0,8,88,0,0,26,15
F   ,210,89,0,0,136,284,0,0
