t,-2.0,-1.0,0.0,1.0,2.0
-2.0,1989,1177,46,22,1
-1.0,833,47649,1244,12,204
0.0,270,1023,27581,1029,278
1.0,142,9,1219,41211,802
2.0,1,84,91,1109,1560
