side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,0,2777,0,0,103,2
DT  ,0,0,8,722,0,0,131,30
DT+F,0,0,8,229,0,0,50,13
F   ,1908,273,0,0,974,619,0,0
