side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,1,1003,0,0,23,4
DT  ,0,0,3,200,0,0,45,13
DT+F,0,0,4,64,0,0,12,9
F   ,506,75,0,0,525,186,0,0
