,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvxe,spot_avg,M
6MM4_20140331,25.0,56.716690476000004,85.921316417,176.09137804800002,96.71657840579124,0.16269841269841268,335.0,0.0060073699099678565,0.003426817930979807,76168.89880952382,2549
