side,same,same,same,same,opps,opps,opps,opps
event,DC  ,DT  ,DT+F,F   ,DC  ,DT  ,DT+F,F   
DC  ,0,0,0,1845,0,0,80,7
DT  ,0,0,9,685,0,0,165,41
DT+F,1,0,8,233,0,0,71,20
F   ,1261,272,0,0,670,629,0,0
