,chgavg,dt_alt,dt_avg,dt_cont,duration,eta1,ndfpr,rvp,rvx,rvxe,spot_avg,M,S1,Volume
6MM4_20140514,25.0,92.37921875,110.21908045900001,156.637558823,124.13847679193466,0.17708333333333337,261.0,0.005223148963724118,0.003110102535803843,0.0031083953746711295,77326.24045801527,2606.0,0.9956521739130435,21853.0
