t,-2.0,-1.0,0.0,1.0,2.0
-2.0,1530,1186,69,22,0
-1.0,813,41866,1487,4,211
0.0,313,1240,30396,978,408
1.0,150,20,1229,41754,634
2.0,1,70,153,1029,2035
